July,49.99
July,39.99
June,39.99
May,39.99
May,39.98
August,39.97
May,39.97
May,39.97
June,39.96
June,39.96
May,39.96
July,39.95
July,39.95
July,39.95
July,39.94
July,39.94
May,39.93
June,39.92
June,39.92
August,39.91
August,39.91
June,39.91
June,39.91
May,39.91
August,39.9
June,39.9
July,39.89
May,39.89
May,39.89
July,39.86
June,39.86
June,39.86
August,39.85
July,39.84
July,39.84
June,39.84
May,39.83
May,39.81
August,39.8
August,39.79
May,39.79
August,39.78
August,39.78
June,39.78
May,39.78
May,39.78
May,39.78
May,39.78
May,39.78
June,39.77
May,39.77
June,39.76
June,39.75
June,39.75
May,39.75
July,39.73
May,39.73
August,39.7
August,39.7
August,39.69
July,39.68
July,39.68
July,39.65
May,39.65
May,39.65
June,39.64
May,39.64
August,39.63
August,39.63
July,39.63
July,39.63
July,39.62
August,39.61
May,39.6
July,39.58
July,39.56
July,39.56
July,39.56
May,39.56
July,39.55
July,39.55
July,39.54
July,39.54
June,39.54
May,39.54
August,39.52
July,39.5
May,39.5
August,39.49
August,39.49
May,39.49
May,39.49
August,39.48
July,39.48
May,39.48
May,39.47
June,39.46
June,39.46
August,39.45
August,39.45
August,39.45
August,39.44
August,39.43
June,39.43
June,39.42
June,39.42
July,39.41
May,39.41
August,39.4
July,39.4
July,39.4
July,39.4
May,39.4
August,39.38
August,39.38
June,39.38
May,39.38
May,39.37
May,39.37
May,39.37
May,39.36
August,39.35
June,39.35
June,39.35
May,39.35
May,39.35
May,39.35
June,39.34
June,39.34
May,39.34
August,39.33
June,39.32
May,39.32
May,39.32
June,39.31
June,39.31
June,39.31
May,39.31
June,39.3
July,39.29
July,39.29
May,39.28
August,39.27
May,39.27
June,39.26
May,39.26
June,39.25
July,39.24
July,39.24
May,39.24
August,39.23
June,39.23
June,39.23
June,39.23
May,39.23
May,39.22
August,39.21
August,39.21
August,39.2
July,39.2
July,39.2
July,39.19
July,39.18
August,39.15
August,39.15
July,39.15
June,39.14
June,39.14
June,39.14
July,39.13
July,39.13
July,39.13
August,39.12
June,39.12
May,39.12
July,39.1
July,39.1
May,39.1
May,39.09
May,39.09
May,39.09
May,39.08
May,39.08
May,39.08
July,39.06
July,39.06
June,39.05
May,39.05
July,39.04
July,39.04
June,39.04
May,39.04
May,39.04
August,39.03
August,39.03
August,39.03
August,39.02
May,39.02
May,39.02
May,39.02
August,39.0
May,39.0
June,38.99
July,38.98
July,38.98
July,38.98
July,38.98
July,38.97
July,38.97
May,38.97
July,38.96
August,38.95
August,38.95
June,38.95
June,38.95
May,38.95
May,38.95
May,38.94
June,38.93
June,38.93
June,38.93
June,38.93
May,38.93
June,38.92
August,38.9
August,38.9
August,38.89
August,38.89
July,38.89
July,38.89
June,38.89
June,38.89
June,38.88
June,38.88
June,38.88
June,38.87
June,38.87
May,38.86
May,38.83
May,38.83
May,38.83
August,38.82
July,38.82
June,38.81
May,38.79
July,38.78
July,38.78
July,38.77
June,38.77
May,38.77
June,38.76
June,38.76
June,38.76
July,38.75
June,38.75
July,38.74
June,38.73
July,38.72
June,38.72
May,38.71
July,38.7
June,38.7
June,38.7
May,38.7
May,38.7
August,38.69
June,38.69
August,38.67
August,38.66
August,38.66
August,38.66
June,38.66
June,38.66
June,38.66
June,38.65
August,38.64
July,38.64
June,38.64
June,38.64
July,38.63
May,38.63
August,38.62
May,38.61
July,38.58
May,38.58
May,38.58
June,38.57
June,38.57
August,38.56
August,38.56
June,38.56
July,38.55
July,38.55
August,38.54
August,38.54
July,38.54
July,38.54
June,38.54
June,38.54
July,38.53
July,38.53
July,38.53
June,38.53
June,38.52
May,38.51
May,38.51
August,38.5
June,38.5
June,38.5
May,38.5
August,38.49
August,38.49
June,38.49
June,38.49
June,38.49
July,38.47
July,38.47
May,38.47
August,38.45
August,38.45
June,38.45
August,38.44
June,38.44
May,38.44
May,38.44
August,38.43
August,38.43
August,38.43
May,38.43
June,38.42
June,38.42
June,38.42
May,38.42
July,38.41
June,38.41
June,38.41
June,38.41
July,38.38
July,38.38
May,38.38
May,38.36
August,38.33
August,38.33
August,38.32
June,38.32
June,38.32
May,38.32
July,38.31
July,38.31
May,38.31
August,38.3
August,38.3
May,38.3
May,38.3
August,38.29
May,38.27
May,38.25
May,38.25
July,38.24
July,38.23
July,38.23
June,38.23
May,38.22
May,38.22
June,38.21
June,38.21
July,38.2
August,38.18
June,38.18
June,38.18
June,38.18
May,38.18
July,38.17
August,38.16
August,38.16
May,38.16
July,38.15
July,38.14
July,38.13
May,38.13
July,38.12
August,38.11
August,38.11
August,38.11
July,38.1
July,38.1
August,38.09
May,38.09
July,38.08
July,38.08
May,38.08
May,38.08
May,38.06
June,38.05
June,38.05
August,38.04
August,38.04
July,38.04
July,38.04
August,38.03
August,38.03
July,38.03
June,38.03
August,38.02
August,38.02
August,38.01
July,38.01
May,38.01
June,38.0
August,37.99
August,37.99
August,37.99
May,37.99
May,37.99
July,37.97
August,37.96
July,37.96
July,37.96
July,37.96
June,37.96
July,37.95
July,37.95
July,37.95
July,37.95
June,37.94
May,37.93
June,37.92
May,37.91
May,37.91
August,37.87
May,37.87
July,37.86
July,37.86
July,37.86
July,37.85
May,37.85
May,37.85
July,37.84
August,37.83
August,37.83
May,37.83
May,37.83
August,37.8
July,37.8
July,37.8
July,37.8
July,37.8
July,37.8
May,37.8
May,37.79
August,37.78
May,37.78
June,37.77
June,37.75
May,37.75
June,37.74
August,37.73
August,37.73
July,37.73
July,37.73
July,37.73
July,37.73
May,37.73
May,37.72
July,37.71
August,37.7
August,37.7
July,37.7
June,37.7
June,37.7
June,37.7
May,37.7
June,37.69
May,37.69
May,37.68
July,37.67
July,37.67
May,37.67
May,37.67
June,37.66
June,37.66
May,37.66
July,37.65
August,37.64
June,37.63
June,37.63
July,37.62
June,37.62
May,37.62
May,37.6
August,37.59
August,37.59
August,37.58
July,37.57
June,37.56
August,37.54
May,37.54
May,37.54
May,37.54
May,37.54
June,37.53
June,37.52
June,37.52
May,37.52
May,37.52
July,37.51
June,37.51
May,37.51
May,37.51
May,37.5
August,37.49
June,37.49
June,37.49
July,37.48
July,37.48
July,37.48
July,37.48
May,37.48
July,37.47
May,37.47
August,37.46
May,37.46
July,37.45
July,37.45
August,37.43
May,37.43
August,37.42
July,37.42
June,37.42
June,37.42
August,37.4
July,37.4
June,37.4
June,37.4
May,37.39
May,37.39
July,37.38
July,37.38
June,37.38
August,37.37
May,37.37
August,37.35
July,37.35
June,37.35
June,37.34
May,37.34
May,37.34
May,37.33
June,37.32
June,37.32
May,37.32
May,37.32
August,37.31
July,37.31
July,37.31
May,37.31
August,37.3
August,37.29
June,37.29
June,37.29
August,37.28
August,37.27
July,37.26
July,37.25
May,37.25
June,37.24
August,37.23
August,37.23
July,37.23
August,37.22
August,37.22
July,37.22
July,37.22
June,37.22
June,37.22
May,37.22
May,37.22
June,37.21
May,37.21
May,37.21
August,37.2
August,37.2
May,37.2
May,37.2
May,37.2
August,37.18
July,37.18
July,37.17
July,37.17
July,37.17
July,37.16
August,37.15
July,37.14
June,37.13
July,37.12
July,37.11
June,37.11
August,37.09
August,37.09
August,37.08
August,37.08
July,37.08
July,37.08
August,37.07
July,37.07
July,37.07
May,37.07
May,37.07
May,37.07
August,37.06
June,37.06
August,37.05
May,37.05
June,37.04
June,37.01
June,37.0
June,37.0
July,36.99
August,36.96
August,36.96
June,36.96
May,36.96
May,36.96
July,36.95
July,36.95
May,36.95
July,36.94
June,36.94
May,36.94
July,36.93
June,36.93
July,36.92
July,36.92
July,36.91
July,36.91
June,36.91
July,36.9
June,36.9
July,36.89
June,36.89
August,36.88
August,36.88
May,36.88
July,36.87
June,36.87
May,36.87
May,36.87
July,36.86
May,36.84
June,36.83
August,36.82
July,36.82
August,36.8
July,36.8
May,36.8
July,36.78
July,36.78
July,36.78
May,36.77
July,36.76
July,36.76
May,36.75
August,36.74
August,36.74
August,36.74
July,36.74
July,36.73
May,36.72
August,36.71
August,36.71
July,36.71
June,36.71
June,36.71
May,36.71
June,36.7
August,36.69
August,36.69
June,36.69
June,36.69
June,36.69
May,36.68
August,36.66
May,36.66
May,36.66
May,36.66
July,36.65
July,36.64
June,36.64
June,36.64
May,36.64
August,36.63
August,36.63
June,36.63
August,36.61
July,36.61
June,36.59
June,36.59
June,36.59
June,36.57
May,36.57
August,36.56
August,36.56
June,36.55
June,36.55
May,36.55
August,36.53
August,36.52
August,36.52
May,36.52
August,36.51
June,36.51
May,36.5
June,36.49
June,36.48
August,36.47
August,36.47
August,36.46
August,36.46
July,36.46
June,36.46
May,36.46
August,36.45
July,36.43
July,36.42
May,36.42
August,36.4
June,36.4
June,36.4
July,36.38
July,36.38
July,36.38
June,36.38
August,36.37
August,36.37
June,36.37
June,36.37
July,36.34
May,36.34
July,36.33
June,36.33
August,36.32
August,36.32
August,36.32
July,36.31
May,36.31
August,36.3
June,36.3
May,36.3
May,36.3
June,36.29
May,36.29
July,36.28
June,36.22
June,36.22
May,36.22
May,36.22
August,36.2
May,36.2
May,36.2
August,36.18
June,36.18
May,36.18
August,36.17
May,36.17
June,36.16
May,36.15
May,36.15
May,36.15
August,36.14
July,36.14
June,36.14
August,36.13
August,36.13
August,36.13
July,36.12
June,36.12
June,36.12
June,36.11
August,36.1
July,36.1
July,36.09
June,36.09
May,36.08
July,36.07
May,36.07
August,36.06
August,36.06
August,36.06
May,36.06
August,36.05
August,36.05
June,36.05
June,36.05
August,36.04
May,36.02
June,36.01
May,36.01
August,36.0
August,36.0
May,36.0
August,35.98
July,35.98
July,35.98
July,35.98
June,35.98
June,35.98
June,35.96
May,35.95
June,35.92
June,35.91
July,35.9
May,35.9
August,35.88
May,35.87
August,35.86
July,35.86
July,35.86
August,35.85
August,35.85
August,35.85
June,35.85
August,35.83
August,35.83
August,35.82
June,35.82
May,35.82
May,35.81
May,35.81
August,35.8
July,35.8
June,35.78
July,35.77
July,35.77
July,35.75
July,35.75
June,35.75
August,35.74
July,35.74
July,35.74
July,35.74
July,35.72
August,35.69
August,35.69
June,35.68
May,35.68
May,35.68
May,35.68
July,35.67
June,35.66
June,35.66
July,35.65
July,35.65
July,35.65
May,35.65
August,35.64
July,35.62
June,35.62
August,35.6
July,35.6
July,35.6
July,35.6
June,35.6
May,35.6
May,35.59
August,35.58
August,35.58
May,35.58
August,35.57
August,35.57
July,35.57
July,35.56
August,35.55
August,35.55
August,35.54
June,35.54
June,35.54
August,35.53
July,35.53
July,35.53
July,35.53
July,35.51
July,35.51
August,35.49
July,35.49
June,35.49
June,35.49
June,35.48
May,35.48
May,35.48
June,35.46
May,35.46
August,35.45
July,35.45
July,35.45
June,35.45
June,35.45
July,35.43
June,35.43
July,35.42
July,35.42
June,35.41
July,35.4
June,35.4
August,35.39
May,35.39
May,35.39
July,35.38
August,35.37
May,35.37
May,35.36
May,35.36
August,35.35
August,35.35
June,35.35
June,35.35
May,35.35
August,35.34
June,35.34
June,35.34
August,35.33
May,35.33
August,35.32
August,35.32
May,35.32
May,35.31
May,35.31
July,35.3
July,35.3
July,35.3
June,35.3
May,35.3
May,35.3
May,35.3
May,35.3
July,35.29
August,35.28
June,35.28
May,35.26
May,35.26
August,35.25
July,35.25
July,35.25
May,35.25
May,35.25
August,35.23
August,35.23
August,35.23
July,35.23
May,35.22
August,35.21
August,35.21
August,35.19
May,35.19
July,35.18
May,35.17
June,35.16
June,35.15
May,35.15
August,35.12
August,35.11
May,35.11
July,35.1
June,35.1
May,35.1
May,35.1
May,35.1
May,35.1
August,35.08
August,35.08
August,35.07
August,35.07
August,35.06
July,35.06
May,35.06
June,35.05
June,35.04
May,35.04
July,35.03
May,35.03
May,35.02
June,35.01
July,35.0
July,35.0
August,34.99
August,34.99
August,34.99
August,34.98
August,34.97
May,34.97
May,34.97
August,34.96
July,34.96
August,34.95
July,34.95
May,34.95
May,34.95
June,34.94
June,34.93
August,34.91
August,34.91
June,34.91
August,34.9
May,34.9
August,34.88
May,34.87
May,34.87
June,34.86
August,34.85
August,34.84
May,34.84
May,34.84
July,34.83
July,34.83
July,34.83
August,34.82
June,34.81
June,34.81
May,34.81
August,34.8
August,34.8
June,34.8
July,34.79
June,34.79
June,34.79
August,34.78
August,34.78
May,34.78
May,34.78
June,34.77
May,34.77
August,34.76
June,34.76
May,34.76
July,34.75
July,34.74
June,34.74
May,34.74
May,34.74
May,34.74
May,34.73
June,34.72
May,34.72
August,34.71
August,34.71
June,34.71
May,34.71
August,34.69
August,34.69
August,34.68
July,34.68
June,34.68
May,34.68
May,34.67
May,34.67
June,34.66
May,34.66
June,34.65
June,34.65
May,34.65
June,34.64
May,34.64
June,34.63
May,34.63
August,34.62
August,34.62
June,34.62
June,34.62
May,34.61
August,34.6
May,34.6
May,34.6
May,34.6
July,34.59
May,34.59
June,34.58
June,34.57
June,34.57
May,34.57
August,34.56
June,34.56
June,34.56
May,34.56
July,34.53
June,34.53
July,34.52
June,34.52
July,34.51
August,34.49
June,34.49
May,34.49
August,34.48
June,34.48
May,34.47
July,34.46
July,34.46
June,34.44
May,34.44
May,34.44
May,34.44
July,34.43
May,34.43
May,34.43
May,34.43
August,34.42
July,34.42
July,34.42
May,34.42
June,34.41
May,34.41
August,34.4
June,34.4
May,34.4
May,34.4
July,34.39
May,34.39
May,34.39
August,34.38
June,34.38
June,34.38
May,34.38
July,34.37
July,34.36
June,34.36
May,34.36
May,34.36
June,34.35
July,34.34
August,34.33
August,34.33
May,34.33
July,34.31
May,34.31
May,34.31
July,34.3
July,34.3
June,34.3
May,34.3
August,34.29
July,34.29
June,34.29
June,34.29
May,34.29
May,34.29
August,34.28
August,34.28
May,34.28
May,34.27
May,34.27
May,34.26
August,34.22
July,34.22
July,34.21
July,34.21
May,34.21
May,34.2
June,34.17
August,34.15
July,34.14
July,34.14
July,34.14
July,34.14
July,34.14
June,34.14
June,34.14
August,34.13
June,34.12
May,34.12
August,34.11
July,34.11
July,34.09
June,34.09
May,34.09
August,34.08
July,34.08
May,34.08
May,34.08
May,34.08
July,34.07
June,34.07
June,34.07
August,34.06
August,34.06
August,34.06
June,34.05
July,34.04
August,34.03
August,34.02
May,34.01
August,34.0
August,34.0
July,34.0
July,34.0
May,34.0
July,33.99
July,33.99
July,33.99
July,33.99
August,33.97
May,33.97
July,33.96
July,33.95
June,33.95
August,33.94
July,33.93
August,33.91
August,33.9
July,33.9
July,33.9
June,33.9
June,33.9
May,33.9
May,33.89
August,33.88
July,33.88
June,33.88
June,33.88
June,33.87
June,33.86
August,33.85
August,33.85
July,33.85
May,33.85
May,33.85
May,33.85
June,33.84
June,33.84
August,33.83
July,33.81
August,33.79
June,33.79
August,33.78
July,33.78
June,33.78
August,33.77
June,33.77
August,33.76
August,33.76
July,33.76
June,33.76
May,33.76
July,33.75
May,33.74
May,33.74
May,33.74
August,33.73
August,33.73
July,33.73
August,33.72
August,33.72
August,33.71
June,33.71
August,33.68
July,33.67
June,33.67
May,33.67
May,33.67
June,33.66
June,33.66
June,33.66
June,33.66
July,33.65
June,33.65
June,33.64
May,33.63
July,33.62
June,33.62
June,33.62
May,33.62
May,33.62
July,33.61
May,33.61
May,33.61
August,33.6
May,33.59
May,33.58
May,33.58
June,33.57
July,33.56
May,33.55
July,33.54
June,33.52
July,33.51
July,33.51
July,33.51
May,33.51
July,33.5
July,33.5
July,33.49
July,33.49
August,33.46
July,33.46
July,33.46
July,33.44
July,33.44
July,33.44
July,33.44
July,33.43
June,33.43
May,33.43
August,33.42
May,33.42
May,33.42
May,33.42
May,33.41
May,33.41
July,33.4
August,33.39
August,33.39
July,33.39
June,33.39
May,33.39
August,33.38
August,33.37
August,33.37
July,33.37
August,33.35
August,33.35
June,33.35
May,33.35
August,33.33
August,33.33
June,33.33
May,33.33
May,33.33
August,33.32
June,33.32
June,33.31
June,33.31
June,33.31
June,33.31
August,33.29
June,33.29
June,33.29
June,33.29
June,33.29
May,33.29
May,33.29
August,33.28
August,33.28
August,33.28
June,33.28
May,33.28
May,33.26
June,33.25
June,33.25
June,33.24
August,33.23
August,33.23
August,33.23
July,33.23
August,33.22
August,33.22
July,33.22
June,33.22
June,33.22
June,33.22
May,33.22
August,33.2
August,33.2
July,33.2
August,33.18
August,33.18
May,33.18
May,33.18
June,33.17
May,33.17
May,33.17
May,33.15
July,33.14
June,33.14
August,33.13
June,33.13
June,33.12
June,33.12
June,33.12
August,33.11
July,33.11
July,33.11
June,33.11
August,33.1
June,33.1
August,33.09
May,33.08
May,33.08
May,33.08
June,33.06
August,33.05
July,33.05
July,33.05
June,33.05
June,33.05
July,33.04
July,33.04
June,33.04
May,33.04
August,33.03
August,33.03
May,33.03
May,33.01
August,32.99
July,32.99
July,32.99
June,32.99
July,32.98
August,32.97
June,32.97
August,32.96
July,32.96
August,32.95
August,32.95
July,32.95
July,32.95
August,32.93
July,32.93
July,32.92
June,32.92
August,32.9
August,32.9
July,32.9
June,32.89
July,32.88
July,32.88
August,32.87
July,32.87
July,32.86
May,32.86
July,32.84
June,32.84
August,32.83
July,32.83
June,32.83
May,32.82
August,32.8
July,32.8
June,32.8
August,32.77
June,32.77
June,32.76
May,32.76
July,32.75
May,32.75
August,32.73
June,32.73
June,32.73
August,32.72
August,32.69
July,32.69
May,32.68
June,32.67
May,32.65
July,32.64
June,32.64
June,32.64
August,32.62
August,32.62
July,32.62
August,32.6
August,32.6
August,32.59
August,32.58
August,32.58
May,32.58
May,32.58
June,32.57
May,32.57
May,32.57
August,32.56
August,32.56
August,32.56
May,32.56
June,32.54
June,32.54
June,32.54
May,32.53
August,32.5
June,32.49
May,32.49
August,32.48
August,32.48
June,32.48
June,32.48
June,32.48
June,32.48
May,32.48
May,32.48
May,32.48
May,32.47
May,32.47
May,32.47
August,32.46
August,32.45
July,32.45
June,32.45
August,32.43
August,32.43
June,32.43
May,32.43
August,32.42
August,32.42
May,32.41
May,32.41
August,32.4
July,32.4
July,32.39
May,32.39
July,32.37
May,32.37
June,32.36
August,32.35
July,32.34
May,32.32
August,32.3
August,32.29
August,32.29
August,32.29
August,32.29
August,32.29
July,32.29
July,32.27
June,32.27
June,32.27
August,32.26
July,32.26
July,32.26
July,32.26
June,32.26
May,32.26
June,32.24
June,32.24
July,32.23
June,32.23
June,32.23
August,32.22
July,32.22
May,32.22
August,32.21
July,32.21
June,32.21
June,32.21
August,32.2
July,32.2
July,32.2
August,32.19
August,32.19
August,32.19
June,32.18
May,32.18
June,32.17
June,32.17
June,32.17
June,32.17
August,32.16
August,32.16
August,32.15
June,32.15
June,32.15
June,32.15
August,32.12
May,32.11
May,32.11
May,32.11
June,32.1
August,32.09
June,32.09
June,32.09
August,32.08
June,32.08
July,32.07
July,32.06
June,32.06
August,32.05
June,32.05
June,32.05
June,32.04
May,32.04
August,32.03
July,32.03
July,32.03
June,32.03
June,32.03
June,32.03
July,32.02
July,32.02
May,32.02
May,32.02
May,32.02
May,32.02
June,32.01
August,32.0
August,32.0
June,32.0
May,31.99
May,31.99
May,31.99
August,31.98
June,31.98
May,31.98
May,31.98
July,31.97
July,31.97
July,31.97
May,31.95
August,31.94
July,31.94
July,31.94
July,31.94
May,31.94
August,31.92
July,31.91
July,31.9
May,31.9
July,31.89
July,31.88
July,31.88
July,31.88
June,31.88
July,31.87
July,31.87
August,31.86
August,31.86
May,31.86
May,31.86
May,31.86
July,31.85
June,31.84
May,31.83
May,31.83
July,31.82
May,31.82
July,31.8
July,31.79
May,31.79
May,31.79
May,31.79
June,31.78
August,31.76
June,31.75
June,31.73
June,31.71
May,31.71
August,31.7
July,31.7
July,31.68
June,31.68
August,31.67
June,31.67
June,31.67
June,31.67
July,31.66
May,31.65
May,31.63
May,31.62
August,31.61
June,31.61
August,31.6
July,31.59
July,31.59
August,31.58
July,31.58
June,31.58
June,31.58
June,31.58
June,31.57
June,31.57
May,31.57
August,31.56
July,31.56
June,31.56
June,31.55
May,31.55
August,31.54
May,31.54
May,31.54
August,31.52
July,31.52
May,31.51
June,31.5
May,31.5
July,31.49
July,31.49
July,31.49
July,31.49
July,31.49
May,31.47
May,31.47
May,31.47
August,31.45
May,31.45
July,31.44
June,31.44
June,31.44
June,31.43
May,31.42
July,31.41
May,31.4
May,31.4
June,31.39
June,31.38
June,31.38
June,31.38
May,31.37
August,31.35
July,31.35
August,31.34
July,31.34
June,31.34
May,31.34
May,31.34
May,31.34
August,31.33
July,31.33
May,31.32
June,31.31
June,31.31
June,31.31
May,31.31
May,31.31
May,31.31
August,31.3
July,31.3
July,31.3
June,31.3
June,31.3
May,31.29
May,31.29
August,31.28
July,31.28
August,31.27
July,31.26
June,31.26
June,31.26
August,31.25
June,31.25
June,31.25
June,31.25
July,31.23
May,31.22
May,31.22
August,31.21
August,31.21
July,31.21
August,31.2
July,31.2
July,31.19
August,31.16
June,31.15
May,31.15
July,31.14
July,31.13
June,31.13
June,31.13
August,31.11
June,31.11
August,31.1
July,31.1
July,31.08
August,31.07
August,31.06
August,31.06
August,31.06
July,31.06
May,31.06
August,31.05
July,31.05
May,31.05
June,31.04
June,31.04
July,31.03
July,31.03
July,31.03
June,31.02
May,31.02
June,31.01
July,31.0
June,31.0
May,31.0
July,30.99
July,30.99
August,30.98
July,30.97
May,30.96
August,30.95
July,30.95
May,30.94
August,30.93
July,30.91
May,30.91
June,30.89
June,30.89
July,30.88
July,30.88
August,30.87
August,30.87
July,30.87
July,30.86
June,30.86
June,30.86
June,30.85
May,30.85
August,30.84
May,30.84
August,30.83
May,30.81
July,30.8
July,30.8
August,30.78
August,30.78
August,30.77
August,30.77
June,30.77
August,30.76
July,30.76
July,30.76
May,30.76
May,30.76
August,30.75
August,30.75
August,30.75
July,30.75
July,30.74
July,30.74
June,30.74
May,30.74
August,30.73
June,30.73
June,30.73
June,30.73
June,30.72
June,30.72
May,30.72
July,30.71
June,30.71
June,30.71
May,30.71
August,30.7
August,30.7
June,30.7
August,30.69
August,30.69
June,30.69
August,30.68
August,30.68
August,30.68
July,30.67
July,30.66
August,30.65
July,30.65
July,30.65
June,30.65
August,30.63
August,30.63
June,30.63
June,30.63
June,30.62
June,30.62
August,30.61
July,30.61
June,30.61
June,30.61
May,30.61
August,30.6
July,30.59
August,30.58
June,30.58
May,30.58
May,30.58
August,30.57
August,30.57
August,30.57
July,30.57
June,30.57
June,30.57
July,30.55
August,30.54
July,30.54
July,30.54
June,30.54
June,30.54
July,30.53
July,30.53
May,30.53
July,30.52
July,30.52
July,30.51
June,30.51
May,30.51
August,30.5
July,30.49
May,30.49
June,30.48
May,30.47
May,30.47
August,30.45
August,30.45
August,30.45
August,30.44
June,30.44
June,30.44
August,30.43
August,30.43
July,30.43
July,30.43
August,30.41
July,30.41
August,30.4
August,30.4
August,30.39
July,30.39
June,30.39
August,30.38
July,30.38
June,30.38
June,30.37
August,30.36
August,30.36
July,30.36
June,30.36
August,30.35
July,30.35
June,30.35
May,30.35
May,30.35
June,30.34
May,30.34
May,30.34
May,30.33
June,30.32
June,30.32
June,30.32
May,30.32
May,30.32
June,30.31
August,30.3
July,30.3
May,30.3
July,30.29
June,30.29
May,30.29
May,30.29
May,30.29
August,30.28
June,30.28
May,30.27
August,30.26
June,30.26
August,30.25
August,30.25
August,30.25
May,30.25
August,30.24
August,30.21
June,30.2
August,30.18
July,30.18
July,30.18
July,30.18
August,30.17
July,30.17
August,30.16
August,30.16
July,30.16
May,30.16
May,30.16
August,30.15
July,30.15
July,30.14
June,30.14
August,30.13
August,30.12
July,30.12
May,30.12
May,30.12
May,30.12
July,30.09
July,30.09
June,30.08
June,30.08
July,30.07
July,30.07
July,30.07
June,30.07
July,30.05
July,30.05
June,30.05
June,30.05
July,30.04
July,30.04
July,30.04
August,30.03
July,30.02
August,30.01
August,30.0
July,30.0
July,30.0
June,30.0
June,30.0
July,29.99
May,29.99
August,29.96
July,29.95
July,29.95
