July,49.99
August,29.93
July,29.93
June,29.92
May,29.92
July,29.91
July,29.9
May,29.89
May,29.89
August,29.88
August,29.87
June,29.86
May,29.86
May,29.86
August,29.84
July,29.84
June,29.84
June,29.84
June,29.83
June,29.82
June,29.82
May,29.82
June,29.8
May,29.8
August,29.79
August,29.79
July,29.79
June,29.79
June,29.79
May,29.79
May,29.78
July,29.77
August,29.76
June,29.76
July,29.75
June,29.75
August,29.74
June,29.74
May,29.74
August,29.73
August,29.73
July,29.73
June,29.73
May,29.73
August,29.72
August,29.72
August,29.72
August,29.72
May,29.72
June,29.7
August,29.69
August,29.66
June,29.66
June,29.64
May,29.64
May,29.64
May,29.64
August,29.63
July,29.62
July,29.61
July,29.59
May,29.59
May,29.59
July,29.57
July,29.57
July,29.56
May,29.56
July,29.55
July,29.55
June,29.55
June,29.55
August,29.54
July,29.54
July,29.54
July,29.54
June,29.54
June,29.54
June,29.54
May,29.54
June,29.53
May,29.53
May,29.53
May,29.53
June,29.51
July,29.5
July,29.5
June,29.5
June,29.49
June,29.49
May,29.48
June,29.45
July,29.44
July,29.44
July,29.44
July,29.44
May,29.44
May,29.44
May,29.44
June,29.42
May,29.42
May,29.42
August,29.41
August,29.41
May,29.4
May,29.4
May,29.4
May,29.4
May,29.4
May,29.4
July,29.39
July,29.39
June,29.39
May,29.39
May,29.39
May,29.39
August,29.38
July,29.38
August,29.37
July,29.37
June,29.37
May,29.37
May,29.37
July,29.36
July,29.36
May,29.36
July,29.35
July,29.35
May,29.35
May,29.35
August,29.34
July,29.34
June,29.34
July,29.33
June,29.33
June,29.33
July,29.32
August,29.3
August,29.29
May,29.29
July,29.28
June,29.28
July,29.27
June,29.27
June,29.27
May,29.27
May,29.26
May,29.26
July,29.25
May,29.25
May,29.24
July,29.23
June,29.23
August,29.22
August,29.22
July,29.22
June,29.21
August,29.19
August,29.19
May,29.19
May,29.18
July,29.17
May,29.17
August,29.16
July,29.16
May,29.15
July,29.14
July,29.14
May,29.12
August,29.1
August,29.1
June,29.1
July,29.09
July,29.09
July,29.09
May,29.09
July,29.08
June,29.08
June,29.08
June,29.08
June,29.07
May,29.07
May,29.07
May,29.07
August,29.05
July,29.05
July,29.05
July,29.05
June,29.05
May,29.05
August,29.04
August,29.04
June,29.03
August,29.02
July,29.02
June,29.02
July,29.0
July,29.0
May,29.0
June,28.99
August,28.98
August,28.98
August,28.97
August,28.97
August,28.96
August,28.96
August,28.96
June,28.94
July,28.93
July,28.93
July,28.93
May,28.93
August,28.91
August,28.91
August,28.91
August,28.9
August,28.9
June,28.89
July,28.88
July,28.87
July,28.86
August,28.85
June,28.85
June,28.85
June,28.85
June,28.83
June,28.83
May,28.83
August,28.82
May,28.81
May,28.81
May,28.81
May,28.81
July,28.8
August,28.79
May,28.79
July,28.78
July,28.76
July,28.76
June,28.76
June,28.75
July,28.73
June,28.72
August,28.7
July,28.69
July,28.69
July,28.68
June,28.66
June,28.66
May,28.64
May,28.64
July,28.63
June,28.63
June,28.62
July,28.61
July,28.61
August,28.6
June,28.6
August,28.59
August,28.59
August,28.58
June,28.57
July,28.56
July,28.56
June,28.56
June,28.56
August,28.55
August,28.55
July,28.55
May,28.55
May,28.55
August,28.54
August,28.54
May,28.54
August,28.53
August,28.53
August,28.53
August,28.53
July,28.53
June,28.52
August,28.51
August,28.5
August,28.49
July,28.48
July,28.48
June,28.47
July,28.46
August,28.45
July,28.45
July,28.45
July,28.45
July,28.45
May,28.44
July,28.43
June,28.43
July,28.42
August,28.41
August,28.41
May,28.4
May,28.4
August,28.39
August,28.39
June,28.39
July,28.38
July,28.38
July,28.37
May,28.36
May,28.36
May,28.36
July,28.35
July,28.35
August,28.34
July,28.34
June,28.34
May,28.33
August,28.32
August,28.32
August,28.32
August,28.31
May,28.31
August,28.3
July,28.3
July,28.3
July,28.3
July,28.3
July,28.3
July,28.27
May,28.27
May,28.27
August,28.25
August,28.25
May,28.24
August,28.22
August,28.22
May,28.21
July,28.2
August,28.19
July,28.18
July,28.18
June,28.18
May,28.18
May,28.18
May,28.18
August,28.17
August,28.17
August,28.17
August,28.17
August,28.17
July,28.16
May,28.16
May,28.16
August,28.15
August,28.15
July,28.12
June,28.12
June,28.11
June,28.11
August,28.09
July,28.09
August,28.08
July,28.08
June,28.08
June,28.08
June,28.08
July,28.07
July,28.07
July,28.07
August,28.06
July,28.06
June,28.06
June,28.04
June,28.04
July,28.03
July,28.03
May,28.03
July,28.02
July,28.01
May,28.01
May,28.01
August,28.0
May,28.0
July,27.99
July,27.99
July,27.99
July,27.98
July,27.98
June,27.98
June,27.97
August,27.96
May,27.96
May,27.95
May,27.95
July,27.93
July,27.93
May,27.93
August,27.92
July,27.92
May,27.91
May,27.91
August,27.9
August,27.9
May,27.9
July,27.89
June,27.89
May,27.89
May,27.89
July,27.88
July,27.87
June,27.87
July,27.86
June,27.85
June,27.85
July,27.84
August,27.83
August,27.83
June,27.83
May,27.83
May,27.83
June,27.82
May,27.82
May,27.82
July,27.8
June,27.8
May,27.8
July,27.79
July,27.78
July,27.78
June,27.78
May,27.78
August,27.77
June,27.77
June,27.77
August,27.75
August,27.75
June,27.75
May,27.73
June,27.71
June,27.71
June,27.71
June,27.71
May,27.71
August,27.7
May,27.7
May,27.68
August,27.67
August,27.66
July,27.66
July,27.66
August,27.65
August,27.65
July,27.65
July,27.65
July,27.65
May,27.65
August,27.64
July,27.64
July,27.64
May,27.63
May,27.63
July,27.62
May,27.62
August,27.6
June,27.6
May,27.6
August,27.59
August,27.59
July,27.59
June,27.58
June,27.58
August,27.57
May,27.56
August,27.55
June,27.54
June,27.54
August,27.53
July,27.53
June,27.52
August,27.51
July,27.51
July,27.51
August,27.49
July,27.49
June,27.49
June,27.49
June,27.48
August,27.47
August,27.46
July,27.44
May,27.44
August,27.41
August,27.41
June,27.41
May,27.41
July,27.4
July,27.39
May,27.39
May,27.39
May,27.39
July,27.38
June,27.38
May,27.38
August,27.37
August,27.36
August,27.36
May,27.36
May,27.35
May,27.35
August,27.34
July,27.34
May,27.34
August,27.33
May,27.33
June,27.32
August,27.31
August,27.31
August,27.31
May,27.31
July,27.3
July,27.3
July,27.29
July,27.29
June,27.29
July,27.28
June,27.28
May,27.28
July,27.26
July,27.26
July,27.26
May,27.26
June,27.25
May,27.25
May,27.25
August,27.23
June,27.23
June,27.23
June,27.23
May,27.23
May,27.23
August,27.22
May,27.22
August,27.2
August,27.2
June,27.2
June,27.2
July,27.19
July,27.19
July,27.18
July,27.18
August,27.17
August,27.16
July,27.16
July,27.16
July,27.16
June,27.16
July,27.15
May,27.14
August,27.13
August,27.13
July,27.13
May,27.13
May,27.13
June,27.12
June,27.12
July,27.11
May,27.09
August,27.08
May,27.07
July,27.06
July,27.05
August,27.04
August,27.04
May,27.04
August,27.03
June,27.03
August,27.0
June,27.0
June,26.99
July,26.97
July,26.96
June,26.96
June,26.96
June,26.95
June,26.95
May,26.95
June,26.94
June,26.94
June,26.94
August,26.93
August,26.93
July,26.93
May,26.93
May,26.93
July,26.92
July,26.91
July,26.91
August,26.9
June,26.9
June,26.9
May,26.9
June,26.89
August,26.87
July,26.87
July,26.87
June,26.87
May,26.87
August,26.86
June,26.86
July,26.84
June,26.84
June,26.84
June,26.84
June,26.83
May,26.83
August,26.82
August,26.82
July,26.82
July,26.82
May,26.82
August,26.81
May,26.81
May,26.81
July,26.79
May,26.79
May,26.79
May,26.79
May,26.78
July,26.77
June,26.77
June,26.77
June,26.77
May,26.77
August,26.75
July,26.75
May,26.75
July,26.74
August,26.73
May,26.73
August,26.72
June,26.72
July,26.7
June,26.69
June,26.68
August,26.67
August,26.67
August,26.66
August,26.66
August,26.66
July,26.66
July,26.66
June,26.66
June,26.65
June,26.65
June,26.61
June,26.6
August,26.59
June,26.59
June,26.59
May,26.59
July,26.58
June,26.58
June,26.58
June,26.58
June,26.58
May,26.58
May,26.58
June,26.57
May,26.57
August,26.56
June,26.56
June,26.56
June,26.56
May,26.56
July,26.55
July,26.55
August,26.54
June,26.54
May,26.54
May,26.54
August,26.53
August,26.53
May,26.53
May,26.53
July,26.52
June,26.52
June,26.52
July,26.51
May,26.51
August,26.5
May,26.5
July,26.49
May,26.49
August,26.48
July,26.47
August,26.46
May,26.46
August,26.45
July,26.45
July,26.42
May,26.42
May,26.42
May,26.42
July,26.39
July,26.39
July,26.39
July,26.39
July,26.39
June,26.38
August,26.37
August,26.37
June,26.36
July,26.35
August,26.33
June,26.33
August,26.31
August,26.31
August,26.31
July,26.3
May,26.3
May,26.3
July,26.28
July,26.28
June,26.28
June,26.28
August,26.27
June,26.27
June,26.27
May,26.27
May,26.26
May,26.26
July,26.24
August,26.23
August,26.23
June,26.21
June,26.21
June,26.21
July,26.2
July,26.2
June,26.2
June,26.19
May,26.19
May,26.19
August,26.18
August,26.18
July,26.18
August,26.17
July,26.17
July,26.17
July,26.17
June,26.17
June,26.17
May,26.16
July,26.15
July,26.15
May,26.15
May,26.15
May,26.15
May,26.15
July,26.14
July,26.14
May,26.14
May,26.14
May,26.14
May,26.14
May,26.13
August,26.12
June,26.12
July,26.1
May,26.1
August,26.09
August,26.09
August,26.08
August,26.08
August,26.08
June,26.08
August,26.07
August,26.07
June,26.06
June,26.06
May,26.06
May,26.05
May,26.05
May,26.05
July,26.03
July,26.02
July,26.02
August,26.01
August,26.01
August,26.0
May,26.0
August,25.99
May,25.99
May,25.98
August,25.94
June,25.94
August,25.93
July,25.93
May,25.93
May,25.92
May,25.92
May,25.92
May,25.91
May,25.91
July,25.9
July,25.9
June,25.89
June,25.88
August,25.87
July,25.87
July,25.87
June,25.87
August,25.85
May,25.84
July,25.83
June,25.82
June,25.8
June,25.78
June,25.78
August,25.77
June,25.77
May,25.77
May,25.77
August,25.76
May,25.75
July,25.73
July,25.73
May,25.73
July,25.72
May,25.72
May,25.72
May,25.72
August,25.71
July,25.71
July,25.71
May,25.7
July,25.69
July,25.67
May,25.66
August,25.65
August,25.65
June,25.65
June,25.65
June,25.65
July,25.64
July,25.64
August,25.63
May,25.63
June,25.62
June,25.62
July,25.61
August,25.59
July,25.59
May,25.58
May,25.58
May,25.58
July,25.57
August,25.56
May,25.56
July,25.54
May,25.54
May,25.54
May,25.54
June,25.53
August,25.52
July,25.52
July,25.52
July,25.52
June,25.51
May,25.51
July,25.5
June,25.5
May,25.5
August,25.49
May,25.49
August,25.48
July,25.48
July,25.48
June,25.47
May,25.47
July,25.46
May,25.46
August,25.44
June,25.44
June,25.44
May,25.44
August,25.43
July,25.43
May,25.43
May,25.43
May,25.42
July,25.41
July,25.41
July,25.41
July,25.41
June,25.41
May,25.41
May,25.41
May,25.41
July,25.4
July,25.39
June,25.38
June,25.38
May,25.38
June,25.36
June,25.36
July,25.35
July,25.34
June,25.34
May,25.34
July,25.33
May,25.33
May,25.33
June,25.32
May,25.31
July,25.3
August,25.29
August,25.29
July,25.28
May,25.28
July,25.27
June,25.27
May,25.27
May,25.27
June,25.26
June,25.26
July,25.25
July,25.25
July,25.25
May,25.25
May,25.25
August,25.24
July,25.23
July,25.23
May,25.23
August,25.22
August,25.21
July,25.21
July,25.21
July,25.21
July,25.21
June,25.21
July,25.19
August,25.18
August,25.17
August,25.17
July,25.17
May,25.17
August,25.16
August,25.16
June,25.15
May,25.15
May,25.13
July,25.12
July,25.12
July,25.11
May,25.11
July,25.09
June,25.09
July,25.08
May,25.08
June,25.07
May,25.07
July,25.05
June,25.05
June,25.05
June,25.05
June,25.05
July,25.04
August,25.02
July,25.02
August,25.01
August,25.01
May,25.01
May,24.99
August,24.98
August,24.98
July,24.96
July,24.94
June,24.94
August,24.93
August,24.93
June,24.93
May,24.93
May,24.93
May,24.93
May,24.93
May,24.92
May,24.92
May,24.92
May,24.91
July,24.9
May,24.9
May,24.9
August,24.89
August,24.89
July,24.89
May,24.89
May,24.89
June,24.88
August,24.87
May,24.87
May,24.87
May,24.87
June,24.86
May,24.86
August,24.85
August,24.85
July,24.85
July,24.85
June,24.85
July,24.84
July,24.84
May,24.81
June,24.8
June,24.8
August,24.78
June,24.78
May,24.78
August,24.76
August,24.76
August,24.76
July,24.76
July,24.76
July,24.76
July,24.76
June,24.76
June,24.76
July,24.75
June,24.75
July,24.74
June,24.74
June,24.74
May,24.71
May,24.71
June,24.7
May,24.7
May,24.7
May,24.7
May,24.7
July,24.69
May,24.69
May,24.69
August,24.68
June,24.68
June,24.68
June,24.67
June,24.67
August,24.66
July,24.66
August,24.65
August,24.65
June,24.65
May,24.64
July,24.62
August,24.61
May,24.58
May,24.58
June,24.56
May,24.56
August,24.55
July,24.55
July,24.55
June,24.55
June,24.55
July,24.54
August,24.53
May,24.53
August,24.52
July,24.52
July,24.52
July,24.52
August,24.51
July,24.51
July,24.5
July,24.5
June,24.5
August,24.49
August,24.48
August,24.48
August,24.48
July,24.48
June,24.48
August,24.47
May,24.47
July,24.46
August,24.45
August,24.44
June,24.44
June,24.44
August,24.43
June,24.43
May,24.43
August,24.42
August,24.42
June,24.41
June,24.41
May,24.4
May,24.4
July,24.39
May,24.39
June,24.36
May,24.36
August,24.35
July,24.35
July,24.35
June,24.35
June,24.35
June,24.35
May,24.35
August,24.34
August,24.32
June,24.32
August,24.31
August,24.31
July,24.31
August,24.3
August,24.3
July,24.3
May,24.29
July,24.28
June,24.28
June,24.27
May,24.26
August,24.25
July,24.23
May,24.23
May,24.23
August,24.22
May,24.22
May,24.21
May,24.21
August,24.2
July,24.19
June,24.17
June,24.17
August,24.16
June,24.15
August,24.14
June,24.13
May,24.13
August,24.12
May,24.1
August,24.09
July,24.09
August,24.08
May,24.08
July,24.07
June,24.07
May,24.06
July,24.05
June,24.05
June,24.05
August,24.04
August,24.04
May,24.04
May,24.04
May,24.04
July,24.03
August,24.02
August,24.02
May,24.02
May,24.01
May,24.01
May,24.0
August,23.99
August,23.99
July,23.97
June,23.95
June,23.95
June,23.95
May,23.95
May,23.95
August,23.93
August,23.93
August,23.93
June,23.93
June,23.93
August,23.92
May,23.92
June,23.91
May,23.91
June,23.9
August,23.89
August,23.89
August,23.88
August,23.88
June,23.88
July,23.87
July,23.87
June,23.86
May,23.86
May,23.86
July,23.85
June,23.85
May,23.85
May,23.85
August,23.84
June,23.84
June,23.84
July,23.83
July,23.83
June,23.81
June,23.81
June,23.81
May,23.81
August,23.8
July,23.8
May,23.8
May,23.8
May,23.8
May,23.8
July,23.79
May,23.79
August,23.78
August,23.78
May,23.78
May,23.78
June,23.77
June,23.77
August,23.76
August,23.76
August,23.76
June,23.76
June,23.76
June,23.76
June,23.76
July,23.75
July,23.75
May,23.75
May,23.74
May,23.73
July,23.72
May,23.72
June,23.71
July,23.7
July,23.7
July,23.69
August,23.68
August,23.68
June,23.68
May,23.68
June,23.67
August,23.64
August,23.64
August,23.64
August,23.64
August,23.64
July,23.64
August,23.63
August,23.63
June,23.63
May,23.63
May,23.63
May,23.62
August,23.61
June,23.61
August,23.6
May,23.6
May,23.57
July,23.56
June,23.56
July,23.55
August,23.54
August,23.53
August,23.53
July,23.52
July,23.52
July,23.52
July,23.52
June,23.51
June,23.51
May,23.5
July,23.49
June,23.49
July,23.47
August,23.46
August,23.45
August,23.45
July,23.45
July,23.45
June,23.45
July,23.44
August,23.43
June,23.42
June,23.41
July,23.4
May,23.4
July,23.39
July,23.39
June,23.39
June,23.39
August,23.38
July,23.37
July,23.37
July,23.37
May,23.37
August,23.36
July,23.36
June,23.36
June,23.34
August,23.33
July,23.32
July,23.32
May,23.32
July,23.31
July,23.31
July,23.31
July,23.3
June,23.3
May,23.3
June,23.29
June,23.29
May,23.29
May,23.29
August,23.26
August,23.26
May,23.26
June,23.25
August,23.24
August,23.24
June,23.24
August,23.23
July,23.23
August,23.22
July,23.22
May,23.22
August,23.21
July,23.19
June,23.19
June,23.19
June,23.19
June,23.19
June,23.17
June,23.17
June,23.17
June,23.17
June,23.16
June,23.16
June,23.16
May,23.16
May,23.16
August,23.15
June,23.14
May,23.14
July,23.13
May,23.13
May,23.12
July,23.07
May,23.07
May,23.07
August,23.06
August,23.06
August,23.05
June,23.05
June,23.04
July,23.03
August,23.02
July,23.02
July,23.02
July,23.02
July,23.02
May,23.01
July,23.0
May,22.99
August,22.98
June,22.98
August,22.97
June,22.97
July,22.96
August,22.95
July,22.95
June,22.95
June,22.95
August,22.94
August,22.94
June,22.94
May,22.94
August,22.92
August,22.91
July,22.91
May,22.91
May,22.9
May,22.9
May,22.89
May,22.89
May,22.89
June,22.88
May,22.88
May,22.88
May,22.88
June,22.85
July,22.83
June,22.83
August,22.82
August,22.82
August,22.82
August,22.82
July,22.82
August,22.81
July,22.81
June,22.81
July,22.8
July,22.8
August,22.79
June,22.79
May,22.78
May,22.78
August,22.77
August,22.77
June,22.77
June,22.76
June,22.75
June,22.74
May,22.74
August,22.73
August,22.72
August,22.72
May,22.72
August,22.71
June,22.71
August,22.69
June,22.69
May,22.69
August,22.68
August,22.68
August,22.68
August,22.68
July,22.68
June,22.68
August,22.67
August,22.65
June,22.65
May,22.65
August,22.63
June,22.63
July,22.62
June,22.62
June,22.62
May,22.62
May,22.62
August,22.6
July,22.6
August,22.59
July,22.59
May,22.57
May,22.57
May,22.57
May,22.57
June,22.56
May,22.56
May,22.56
August,22.55
June,22.55
May,22.55
August,22.54
August,22.54
August,22.52
August,22.52
August,22.52
August,22.52
July,22.52
July,22.52
July,22.5
July,22.49
July,22.49
May,22.48
July,22.47
June,22.47
June,22.47
August,22.46
August,22.46
August,22.46
July,22.46
June,22.46
August,22.45
August,22.45
August,22.45
June,22.45
August,22.44
July,22.44
June,22.42
July,22.4
May,22.4
May,22.39
June,22.38
May,22.38
May,22.38
May,22.38
May,22.38
June,22.36
June,22.35
June,22.33
June,22.33
June,22.33
July,22.32
July,22.32
July,22.32
May,22.32
July,22.31
June,22.3
May,22.3
May,22.3
August,22.29
May,22.29
June,22.28
August,22.26
July,22.26
August,22.25
August,22.25
May,22.24
June,22.23
May,22.23
May,22.23
May,22.23
June,22.22
May,22.21
May,22.21
August,22.2
August,22.19
July,22.19
July,22.19
August,22.18
July,22.18
August,22.17
August,22.17
July,22.15
June,22.14
May,22.14
July,22.12
June,22.11
May,22.1
May,22.1
May,22.1
August,22.08
June,22.08
May,22.07
August,22.05
July,22.05
July,22.05
June,22.05
May,22.05
July,22.04
July,22.04
August,22.03
June,22.03
May,22.03
May,22.03
August,22.02
August,22.02
August,22.02
August,22.02
July,22.02
May,22.02
May,22.01
August,22.0
June,22.0
June,21.99
June,21.99
June,21.98
July,21.97
July,21.97
July,21.97
July,21.97
June,21.97
June,21.97
July,21.96
June,21.96
May,21.96
May,21.95
May,21.94
May,21.94
August,21.93
August,21.93
August,21.93
June,21.93
May,21.93
May,21.93
July,21.92
August,21.91
May,21.91
May,21.89
August,21.88
June,21.88
June,21.88
June,21.88
May,21.88
May,21.88
June,21.87
June,21.87
May,21.87
August,21.86
July,21.85
June,21.85
August,21.84
August,21.84
May,21.84
August,21.82
July,21.82
July,21.81
June,21.81
August,21.8
August,21.8
August,21.8
June,21.8
May,21.8
May,21.8
May,21.8
August,21.79
August,21.78
August,21.77
June,21.76
August,21.75
July,21.75
June,21.75
July,21.73
July,21.73
June,21.73
May,21.73
August,21.72
August,21.72
August,21.72
June,21.71
July,21.7
June,21.7
May,21.7
May,21.7
May,21.7
May,21.7
May,21.7
August,21.69
August,21.69
June,21.69
June,21.69
June,21.69
May,21.69
July,21.68
July,21.68
May,21.68
May,21.68
May,21.66
May,21.66
May,21.66
May,21.65
July,21.63
June,21.63
May,21.63
August,21.62
May,21.62
May,21.62
July,21.61
August,21.59
August,21.59
August,21.58
August,21.58
August,21.58
June,21.58
May,21.58
May,21.58
June,21.57
June,21.57
June,21.57
August,21.56
August,21.56
July,21.56
July,21.55
July,21.55
July,21.55
June,21.55
May,21.55
August,21.54
August,21.54
July,21.54
May,21.54
May,21.54
May,21.54
August,21.53
July,21.53
July,21.53
July,21.53
June,21.53
June,21.53
May,21.53
May,21.53
August,21.51
July,21.51
July,21.5
June,21.5
June,21.5
June,21.5
June,21.5
May,21.5
May,21.49
May,21.49
May,21.49
August,21.47
July,21.45
July,21.45
May,21.45
August,21.44
July,21.44
July,21.44
June,21.44
August,21.43
August,21.43
July,21.43
July,21.43
May,21.43
August,21.42
July,21.42
May,21.41
July,21.4
June,21.37
June,21.36
June,21.36
August,21.35
August,21.35
June,21.35
July,21.34
August,21.32
May,21.32
May,21.32
May,21.32
July,21.31
August,21.3
July,21.3
May,21.28
July,21.27
July,21.27
July,21.27
July,21.27
May,21.27
May,21.26
July,21.25
July,21.23
July,21.22
July,21.22
July,21.22
July,21.22
July,21.22
August,21.21
August,21.21
June,21.21
June,21.21
August,21.2
June,21.2
May,21.2
July,21.19
August,21.18
August,21.18
May,21.18
June,21.17
August,21.15
July,21.15
July,21.15
June,21.15
July,21.14
July,21.14
July,21.14
August,21.13
June,21.13
July,21.11
July,21.11
May,21.11
June,21.1
May,21.1
June,21.09
August,21.08
August,21.08
July,21.08
July,21.08
May,21.08
May,21.08
August,21.07
May,21.07
May,21.07
July,21.06
June,21.06
May,21.06
August,21.05
July,21.05
June,21.05
May,21.05
August,21.04
August,21.04
July,21.04
June,21.04
June,21.04
June,21.04
August,21.03
August,21.03
August,21.03
June,21.03
June,21.03
June,21.03
May,21.02
August,21.0
August,21.0
July,21.0
July,21.0
July,21.0
July,21.0
August,20.99
May,20.99
July,20.98
June,20.98
August,20.96
July,20.96
August,20.93
August,20.93
July,20.93
July,20.93
July,20.93
July,20.93
May,20.93
August,20.92
May,20.92
August,20.91
May,20.91
August,20.89
August,20.89
August,20.89
May,20.89
August,20.88
May,20.88
May,20.88
July,20.87
July,20.87
May,20.87
July,20.86
July,20.86
July,20.86
June,20.86
June,20.85
June,20.84
June,20.84
May,20.84
August,20.82
July,20.82
July,20.82
May,20.82
June,20.81
August,20.8
June,20.8
June,20.8
May,20.8
August,20.79
June,20.79
May,20.79
May,20.78
June,20.77
May,20.77
May,20.77
June,20.75
June,20.74
June,20.74
May,20.73
August,20.71
July,20.7
May,20.7
August,20.69
August,20.69
August,20.69
July,20.69
June,20.69
May,20.69
August,20.68
August,20.68
July,20.66
July,20.66
July,20.66
June,20.66
May,20.66
August,20.65
July,20.65
July,20.63
July,20.63
August,20.62
August,20.62
July,20.62
July,20.62
May,20.62
May,20.62
May,20.62
May,20.61
May,20.61
June,20.6
July,20.59
July,20.59
May,20.59
May,20.59
July,20.58
May,20.58
August,20.57
May,20.57
June,20.56
July,20.55
July,20.55
July,20.53
July,20.53
June,20.53
August,20.52
May,20.52
May,20.52
August,20.51
August,20.51
August,20.5
August,20.5
August,20.5
July,20.5
July,20.49
June,20.49
May,20.49
May,20.49
June,20.48
May,20.48
May,20.48
June,20.47
May,20.47
July,20.46
May,20.45
June,20.44
May,20.42
May,20.42
June,20.41
July,20.4
July,20.4
June,20.39
June,20.39
August,20.38
May,20.38
May,20.37
June,20.36
May,20.36
May,20.36
August,20.35
June,20.35
May,20.35
May,20.35
August,20.34
June,20.34
May,20.34
May,20.34
August,20.32
June,20.32
June,20.32
August,20.29
August,20.29
August,20.29
August,20.29
June,20.29
August,20.28
August,20.28
May,20.28
August,20.27
August,20.27
June,20.27
May,20.27
June,20.26
June,20.26
July,20.25
July,20.25
August,20.24
June,20.23
June,20.23
July,20.22
May,20.21
July,20.2
May,20.2
July,20.19
July,20.19
July,20.19
June,20.19
August,20.18
May,20.16
May,20.16
August,20.14
August,20.14
June,20.14
May,20.14
May,20.13
July,20.12
June,20.12
June,20.12
June,20.12
June,20.12
May,20.1
July,20.09
May,20.08
May,20.07
May,20.07
May,20.07
August,20.06
August,20.06
June,20.06
June,20.06
June,20.04
June,20.04
August,20.02
August,20.02
August,20.02
May,20.02
May,20.01
May,20.01
May,20.01
Month,Temperature
